1 15 15  597386942813 252917418
39052 31 15  176871818949 533098407
39053 68 47  463946722079 329102941
39054 62 6  471968013594 1576068625
39055 6 1  485412954807 31559060
39056 12 4  347723823258 278644753
39057 62 7  486086834798 645524229
39058 62 31  189302242308 222374435
39059 18 31  401218144597 85358337
39060 49 50  263117784475 79443385
39061 12 0  137821319096 30363405
39062 7 4  196075188656 377362743
39063 62 31  75391939223 806376723
39064 18 1  270618218181 104683539
39065 12 3  376071033643 412152791
39066 6 1  411241622418 191287781
39067 6 1  27530180992 16870168
39068 7 4  587336241334 9627105221
39069 68 47  450796993051 74393493
39070 19 15  67420546545 898723134
39071 68 47  56355456961 111556101
39072 62 12  364442033804 98953505
39073 19 15  22051305235 135438702
39074 62 7  333713534781 220446503
39075 93 7  247627396636 35863703476
39076 6 1  140442695280 43046324
39077 6 2  604085039582 137232965
39078 12 1  323278591307 53934743
39079 12 1  129207705306 56845457
39080 6 1  446430751288 40393935
39081 12 4  54667561482 122278577
39082 37 4  426618951007 167859068
39083 9 12  398114353574 195095209
39084 18 1  601818144691 155808000
39085 12 1  9015935670 96544403
39086 9 4  453586311674 54434279
39087 68 47  49049561276 376611812
39088 6 63  214704983761 223556580
39089 9 15  408679157380 69512947
39090 6 1  581423195828 34591278
39091 62 7  593897363694 100953399
39092 68 47  465352414306 81783086
39093 62 63  124343853667 2611796834
39094 62 4  141433157869 1684590225
39095 62 4  142826132411 62013844
39096 31 7  478895739340 52496924
39097 12 3  505661880126 316091211
39098 3 0  276750614979 26649141
39099 68 47  352766020381 142392632
39100 31 23  481231346943 3036943654
39101 12 28  512595980971 1589473782
39102 9 15  301317790713 1272363635
39103 9 12  91071016522 278710512
39104 31 15  35175404089 30583935
39105 31 3  295442029680 273273168
39106 6 1  476121059250 36617080
39107 68 47  457311895703 63812279
39108 68 47  428283609761 262012407
39109 62 6  174654359474 112855264
39110 62 12  436443166141 222066584
39111 0 3  184100140115 174690542
39112 13 15  207934958716 272373800
39113 31 7  552336906971 251119863
39114 12 1  598027004805 43082491
39115 68 47  452245026437 76135495
39116 62 9  169463472248 1653039568
39117 62 4  208216997127 42128956
39118 9 12  350198384966 263972554
39119 62 6  507791020031 124009124
39120 62 79  210599585173 2556210663
39121 6 1  553512140364 35004143
39122 7 4  523658988524 315643388
39123 31 4  406334240864 33688992
39124 12 4  223661961682 337603072
39125 9 12  491180977683 309336574
39126 6 2  560356120459 44235226
39127 12 1  418503201987 353785805
39128 62 4  97204029164 67077145
39129 24 3  100545509969 524776123
39130 68 47  21243077173 150062886
39131 62 47  57877491088 502556799
39132 62 15  229564852055 109200680
39133 62 31  463204510232 215877639
39134 15 15  509151045312 135273267
39135 15 15  143474281344 523178455
39136 62 98  420003749999 619525733
39137 31 11  296787365205 39066436
39138 31 15  55565815089 38015679
39139 44 11  275366494445 2978074196
39140 19 15  102850642425 922774002
39141 12 28  86928235252 2833309645
39142 9 15  351606275465 142067982
39143 12 11  193979397380 66362366
39144 12 15  123497186379 72466809
39145 62 15  601367765195 67922207
39146 31 15  162902570967 24745604
39147 31 11  111547121435 78798148
39148 9 4  592789685429 64948950
39149 14 22  223191561273 140226052
39150 6 2  379623819068 379557612
39151 9 15  250588593483 153152678
39152 12 15  42990427280 63705857
39153 12 15  490687963466 54826643
39154 31 15  71703799216 22469919
39155 31 4  431534435195 33132178
39156 68 47  408114892287 231071863
39157 62 2  502506849039 111491152
39158 62 47  4836938883 545392325
39159 62 4  432001852491 47128899
39160 62 47  97628428514 4687133715
39161 31 11  229225205651 33617943
39162 62 12  141732321669 68605375
39163 9 12  550623636418 133820084
39164 68 47  366142281740 224676949
39165 37 15  143455973479 111350635
39166 7 4  250078214382 343937919
39167 6 1  570798730270 44651842
39168 31 11  191599796693 45960651
39169 6 1  213026561137 30026071
39170 12 3  386412725488 106715628
39171 12 11  207934922226 137767710
39172 43 7  102601157331 246777420
39173 12 7  218030470738 67982528
39174 0 3  346099246699 63432525
39175 16 46  149377385032 75177010
39176 12 4  78858035583 237577579
39177 3 11  225223617481 2074173217
39178 62 12  37825754348 55123060
39179 6 4  94681675188 649471988
39180 62 12  137644658172 274280535
39181 62 15  19196746567 2546694256
39182 12 1  511860364312 255491071
39183 31 11  500114039462 44719043
39184 24 33  278496948409 2592491933
39185 31 11  33810702645 48922737
39186 9 7  357690619357 247868449
39187 62 15  126868954731 106438878
39188 31 11  402017401037 78560904
39189 46 63  446405768304 642787874
39190 12 0  473101288385 19743915
39191 62 2  16490501721 109196973
39192 18 7  152137755270 255076261
39193 24 25  520166696650 622696086
39194 62 12  285722837067 178061057
39195 12 4  361084206230 393039978
39196 31 4  87741408244 41544975
39197 62 12  132853339950 51447918
39198 6 31  445821975154 32089891
39199 13 4  497429933056 137424441
39200 62 2  186312401012 393495484
39201 12 7  42188472468 181567691
39202 12 3  404494247601 81397285
39203 6 1  488714765218 31764088
39204 62 31  133574274834 381400128
39205 18 7  166134379673 520955204
39206 12 15  48611276819 389198377
39207 9 15  69105530374 91938182
39208 0 4  186007296490 14565375065
39209 31 15  44410210627 15258745
39210 12 28  226649138916 2352491846
39211 6 0  456888211339 745001736
39212 31 31  500149289679 321015411
39213 9 12  576196775914 215416375
39214 19 15  156498469684 473862646
39215 31 11  515907239836 44440705
39216 6 3  79244514748 30539925
39217 62 47  211914898552 2037718575
39218 62 31  464702638751 191656697
39219 32 47  435994009317 667110275
39220 31 11  288688806798 47462715
39221 6 2  555440053648 991142369
39222 62 12  251165553944 182814650
39223 14 21  534263959243 135730635
39224 6 3  549013475086 19798727
39225 9 6  93078761581 84858321
39226 31 15  9670992974 27091703
39227 9 7  215784947293 48687021
39228 31 3  528542052326 317215534
39229 6 2  70126501394 173201175
39230 13 31  138172879850 1151672044
39231 62 63  19710812341 3511551866
39232 0 4  469119672724 2361233888
39233 62 31  92532932127 396750263
39234 12 4  377194709697 466520787
39235 38 4  287389111425 4887942135
39236 68 47  364847973567 150542565
39237 31 3  435843338759 307792860
39238 31 4  297736619493 32203055
39239 31 15  161176261769 30448674
39240 68 95  322071482119 193179962
39241 13 15  49321442652 400326514
39242 29 2  530519794697 463602783
39243 24 33  604541513627 896537918
39244 43 7  22387554656 131705523
39245 6 2  360326332177 46331241
39246 31 3  254043252205 320615673
39247 31 15  2710174515 20074960
39248 6 1  576347562586 17563949
39249 12 11  208557674362 233459083
39250 62 15  330797906117 70524009
39251 12 11  346235300774 351651126
39252 62 31  377705145512 220579908
39253 31 11  494596098822 36123438
39254 7 4  286078100473 362917495
39255 31 31  391754584687 16593050673
39256 68 47  456510211755 65662302
39257 31 7  183296830137 316836430
39258 31 11  153664315713 61203077
39259 38 4  272449790674 10406682009
39260 12 3  21317712181 56924697
39261 6 2  307624075054 502527189
39262 31 3  123026891762 108676786
39263 12 15  509174034344 229316331
39264 15 11  12481827317 243810255
39265 12 4  79687611739 235873432
39266 6 1  44265402022 15812357
39267 62 15  437986616988 71710998
39268 31 7  478895725962 23833440
39269 12 3  113439648736 84403597
39270 31 18  346221178330 500354547
39271 0 3  215136053102 27191516
39272 9 15  523332087271 78791623
39273 62 4  531603144766 51777090
39274 68 47  321087581581 500329615
39275 6 1  135034395288 39068196
39276 37 4  89891428268 231069661
39277 7 4  179815167533 11222304345
39278 12 3  145622115896 312612890
39279 6 4  128359500158 50170206
39280 12 2  509333443905 236108632
39281 12 7  76392899698 283835463
39282 68 47  443504812708 66847793
39283 31 7  307276552036 40598165
39284 68 95  594334538852 328145134
39285 13 31  517657238501 2508625878
39286 62 4  386404045973 46150206
39287 68 47  461433800208 90359441
39288 46 63  135606081271 641804689
39289 31 7  8734538774 3408849201
39290 68 47  395766337806 188743695
39291 6 1  229526171844 30702255
39292 21 3  476105700189 347793585
39293 68 47  194505584738 609254712
39294 62 31  391443321037 214510226
39295 31 4  73207461519 2753620541
39296 31 7  55387925038 113338277
39297 68 47  397097239354 90839744
39298 6 1  270770526508 24469513
39299 6 2  469623612534 349518975
39300 62 47  529777115614 3396394930
39301 93 7  36916723431 36486824062
39302 68 47  146535611457 258553471
39303 31 15  60307603058 31378908
39304 62 7  25376631824 126492054
39305 12 11  424156843985 82399249
39306 12 4  447387759418 223692611
39307 12 4  338339571988 1376774084
39308 31 15  22848599927 30541990
39309 38 4  358681057671 1912011991
39310 31 11  111547090472 77001932
39311 68 95  412065685311 118500561
39312 62 4  560402632432 47970053
39313 31 7  359630811796 1081255320
39314 31 4  290232580048 8652036303
39315 49 6  67042163373 751555388
39316 62 12  4456014997 71384474
39317 62 7  365196574469 3394500095
39318 6 1  552614219758 34718194
39319 15 15  311134829285 279007769
39320 12 1  307127303428 47309172
39321 12 4  12610332765 284690295
39322 6 2  543686481698 336740781
39323 6 1  334106715888 140322989
39324 31 11  321981866676 153540105
39325 62 15  106094296710 69574874
39326 31 23  265278041979 2190892835
39327 6 1  142846709800 44878323
39328 12 3  27794329171 99621793
39329 62 47  77984433621 3933232006
39330 0 4  186007271780 13818455664
39331 0 3  551300832820 44593418
39332 62 63  78054342378 1192701432
39333 26 11  308431524494 320187130
39334 12 1  591486973498 40433949
39335 12 1  427129352190 44982729
39336 62 2  228258627592 32699627
39337 62 15  253089004910 198184764
39338 31 11  259844874499 98667968
39339 62 12  592202951467 202926549
39340 62 31  576395334111 109800361
39341 31 4  134140779361 603819963
39342 62 63  237695009729 3035501894
39343 12 3  324268174832 99402901
39344 62 12  183724324554 110868046
39345 6 1  109436647280 611488370
39346 62 7  570927352481 3998858094
39347 12 4  264205453796 298644558
39348 68 47  352751185698 279676082
39349 31 11  127518614746 113691860
39350 6 31  539834481200 31027231
39351 12 7  228291850013 64295112
39352 12 0  63302559413 32426271
39353 15 15  224522622834 392089558
39354 3 0  330737324744 19447253
39355 62 12  422523189227 174495414
39356 46 63  488647068093 576901318
39357 12 4  425203946202 104258174
39358 31 3  480615368961 31566480
39359 62 15  234668163295 103933677
39360 12 4  184898134217 97546564
39361 21 3  4523744510 375940349
39362 18 7  151690458226 201995468
39363 31 7  530874556492 261476302
39364 6 3  388209225890 57944021
39365 0 3  445466955410 28890500
39366 62 63  580984622381 1109615481
39367 6 0  450271722870 82438308
39368 12 2  165977508271 297363319
39369 62 47  297766171367 5035887892
39370 38 4  208884986445 5790337749
39371 62 15  236982129275 810103351
39372 62 15  248993005119 122383956
39373 6 1  191286651237 32690455
39374 18 7  145085792177 6164514376
39375 6 31  76099202078 100045803
39376 6 31  98027326940 50327092
39377 31 15  444248960386 291432544
39378 31 3  67741195124 421343731
39379 12 0  508501291446 18769991
39380 31 11  83508892877 33514114
39381 31 7  391899656924 55308592
39382 12 11  467085315999 120829569
39383 6 1  249237963342 26925018
39384 9 7  361110376243 386576544
39385 12 4  421699637819 248110588
39386 12 2  247994511251 293410650
39387 43 7  197571338783 357495771
39388 9 15  149260863336 109392368
39389 62 31  470932996873 26894333478
39390 31 4  492611874074 35311839
39391 68 47  246334327459 209139353
39392 62 12  482522961265 169885170
39393 31 11  37528530255 41749141
39394 9 15  87572853456 44340420
39395 62 11  324302603763 2275506531
39396 31 7  550171496362 1670319505
39397 12 4  66177409288 364131050
39398 62 12  105726111675 197325606
39399 31 4  497300079415 1432599594
39400 62 31  92348431914 138710074
39401 15 15  73358731959 474738933
39402 62 47  350198406375 912838037
39403 31 11  370701807526 77440414
39404 6 3  306014405015 25493860
39405 68 47  427443609747 104781718
39406 68 47  458169487816 229614606
39407 31 12  277645814114 48279601
39408 12 0  89702177640 31336599
39409 68 47  413198878118 116759554
39410 12 4  352097237248 238824985
39411 68 95  451036911178 101608392
39412 12 28  513805834398 1190729656
39413 68 47  455177163497 75880490
39414 24 3  349481148808 256252306
39415 6 1  376442981872 31358002
39416 68 47  427327692801 111326234
39417 6 1  249713457294 267950452
39418 9 4  575538208461 81747655
39419 12 4  572957199858 188059937
39420 6 0  377805250890 44818132
39421 84 17  459831767992 164679141
39422 31 11  34845959273 31503921
39423 62 15  308654822877 131351842
39424 9 4  507153916479 308106788
39425 12 15  166583339274 129605978
39426 6 1  489619440068 30634502
39427 12 1  252450383815 55280034
39428 1 12  123652805472 263534313
39429 68 47  241186482867 463017444
39430 68 47  455528969920 86883866
39431 56 47  295176595476 135961392
39432 31 15  156373269900 46531614
39433 12 15  238219757074 354051513
39434 7 4  498471664502 321377292
39435 9 31  331882280556 132040383
39436 6 2  170383584475 392638185
39437 62 7  571123703493 499041118
39438 15 15  336084650684 114933216
39439 0 3  139505052857 55743585
39440 62 15  102656768776 214952901
39441 6 3  130829661145 46845846
39442 46 63  574803911025 546406503
39443 31 7  102720340221 103536061
39444 9 7  543799721749 92392296
39445 68 47  19469926178 184421211
39446 62 4  1821963514 50202349
39447 62 12  550442616582 186221084
39448 31 15  40852673999 38936455
39449 68 47  524855340798 804658268
39450 24 25  325738392083 813667188
39451 62 12  28932651187 142302569
39452 18 7  495793071582 240837951
39453 6 15  256458899850 677423680
39454 68 47  180021670582 288572160
39455 6 2  481390845724 180990280
39456 46 63  492244763458 571652794
39457 9 4  7378099911 69254827
39458 12 7  215521273449 411607002
39459 62 6  106985835553 146202344
39460 61 4  355671787560 67713141
39461 18 63  370205471254 567901901
39462 6 2  435586159809 302522045
39463 31 11  19508609473 39275351
39464 68 47  465975780142 72993006
39465 9 15  47624705286 174497555
39466 62 12  79327514510 93414231
39467 31 4  591309661984 320266372
39468 62 31  177658327503 539075077
39469 24 33  91854342987 1521536626
39470 62 31  335404042551 244179706
39471 62 15  11077684758 77404336
39472 68 47  409258684374 92242895
39473 31 15  494344106996 299020384
39474 68 47  152020761458 200349062
39475 31 4  357313068285 344578595
39476 68 47  415248173801 81098657
39477 6 2  258997658296 56425968
39478 62 2  191085215764 39483377
39479 12 9  80309280890 481664214
39480 62 47  264411833436 580696136
39481 31 7  547790437770 108526330
39482 6 1  163719135554 28218297
39483 62 12  591241813930 179461700
39484 62 12  454922927110 206460751
39485 62 15  127151605881 194704032
39486 31 11  240939439551 33528155
39487 18 7  346716385564 2377757716
39488 68 47  254746439718 464412680
39489 68 47  445713059932 110719160
39490 31 15  6608419759 33413068
39491 68 47  152870375311 131326968
39492 46 63  182162374452 554860334
39493 0 3  299295354521 50326362
39494 31 7  113342172229 212215428
39495 10 6  69880252724 61652526329
39496 6 3  166221978476 37151544
39497 12 3  418993462051 798768921
39498 62 7  493162594001 108354866
39499 31 3  459142643080 459192661
39500 9 15  206869715780 93476209
39501 62 62  67204836909 198289785
39502 62 15  273847941098 84029786
39503 62 4  121232311878 150541014
39504 12 4  250212330923 508566060
39505 62 31  487052140704 1303458491
39506 6 4  452732597348 10240068638
39507 31 12  254242937314 49557439
39508 62 4  351605264049 38152872
39509 62 6  266186813339 135045617
39510 6 2  58377250160 420537742
39511 12 2  574670693641 284722175
39512 62 12  505803660730 96973567
39513 9 15  488498062155 1537893257
39514 9 12  229095408559 211916250
39515 12 4  353637811644 382405394
39516 15 15  241058414383 152290594
39517 0 3  46232943105 28123314
39518 12 7  403506811938 57286576
39519 6 2  322022796428 514158249
39520 62 12  117964110643 64656616
39521 49 4  78361431718 173461366
39522 6 15  281669252822 1443933167
39523 62 12  254281796289 189887398
39524 62 12  502683996845 156322308
39525 62 3  258731781376 14483470619
39526 6 3  261647599630 35953748
39527 9 12  354504118904 252714267
39528 9 12  582699136510 87519296
39529 31 4  202374405032 48936991
39530 68 47  365587823406 202230662
39531 62 15  428004109871 74588111
39532 6 4  405555775067 68395457
39533 62 63  33796118114 1323125253
39534 62 2  174072654791 130521753
39535 6 2  223126785994 244672959
39536 31 15  33632683799 39628469
39537 31 4  226520324307 55900511
39538 12 4  341090508767 572817432
39539 62 12  193083465915 146540840
39540 31 3  209417713734 71709679
39541 6 1  125372867346 25992995
39542 6 1  374852318485 164004056
39543 31 11  449912577868 45297790
39544 62 31  126532838053 99398645
39545 68 47  455085392312 340764476
39546 68 47  445409170673 61007637
39547 6 3  214793259754 79179887
39548 68 47  453732994822 77251554
39549 62 7  464034432658 75638512
39550 62 4  254408994555 49321833
39551 62 31  159646961327 135601612
39552 12 15  532203001715 407774748
39553 25 6  57583626510 82653694
39554 68 47  440751361992 323749577
39555 18 4  595286203658 931867735
39556 1 12  55402113859 222690075
39557 12 15  598659649302 332594037
39558 6 2  62823662734 533318101
39559 12 15  74445543338 62068364
39560 12 9  595085132305 393829006
39561 6 1  299414934676 31355640
39562 62 31  122212753112 129827654
39563 68 47  254492091381 274736124
39564 18 7  24022586097 978569103
39565 62 31  438905702287 228091944
39566 12 7  10286423958 335590210
39567 31 31  57718391395 4663173333
39568 31 4  406513015307 54243037
39569 62 31  348104678850 747147778
39570 62 12  10462545991 92453097
39571 62 12  201722564346 105628520
39572 31 46  310569244554 386197140
39573 6 1  501271632465 17289911
39574 9 10  308412638443 187725850
39575 31 7  393536499403 1888381920
39576 7 4  30458520781 288420555
39577 46 63  15372914255 575083233
39578 6 2  492517360003 187203983
39579 49 6  350057851694 202635270
39580 62 2  67873385278 151414839
39581 62 7  390280011527 471427278
39582 6 1  501080349269 132812242
39583 12 11  375974461849 211761471
39584 68 47  410227629273 178980310
39585 62 4  116822045896 190283210
39586 68 47  168655460464 210508869
39587 12 4  158969512711 254734335
39588 31 4  410549125986 34420167
39589 49 4  138813768945 110614168
39590 12 0  131701171535 34602927
39591 31 4  208937624801 38798510
39592 25 31  428354102170 167774842
39593 31 11  318334983973 35725918
39594 31 7  46885799726 60079392
39595 9 4  486433978819 73594963
39596 62 31  390901465532 252694505
39597 43 7  535843723204 144705155
39598 9 7  281172989814 97884321
39599 12 0  538502930529 17923702
39600 12 7  133376503143 86111557
39601 68 47  439299315675 181499518
39602 31 4  384127097064 36191724
39603 12 0  300900816427 29475492
39604 31 7  28608866610 307883701
39605 62 31  63212468891 27053869187
39606 31 4  594918373845 330294701
39607 62 7  157912659062 1186008722
39608 6 2  508376218846 144055042
39609 15 15  338051998253 338119671
39610 18 7  334871611553 1095321408
39611 12 15  162790608917 47629257
39612 68 47  413602192526 145243314
39613 62 31  99893941314 296249440
39614 12 3  125732670741 28937950
39615 6 1  178262574140 40783713
39616 68 47  228522249025 234530353
39617 62 4  363602341657 42329598
39618 15 15  336157175682 130523840
39619 68 47  342423136501 214640158
39620 6 0  122851056459 751434049
39621 62 4  18930981381 507127494
39622 62 31  387603357474 221794496
39623 31 4  312499534765 50248371
39624 31 11  399318123460 37738139
39625 12 28  6586711403 1337610799
39626 6 3  544220410181 21660793
39627 6 1  244333144798 145110223
39628 68 47  408603030351 81782331
39629 15 15  166403532983 117675873
39630 6 1  227241157902 68295267
39631 31 11  233721085071 34993211
39632 6 4  59959978231 55465645
39633 68 47  340239260456 434722249
39634 31 15  382882907326 70994063
39635 37 15  38943352449 495772481
39636 62 31  119359201215 110950760
39637 31 7  217657403808 313728030
39638 62 31  308028326567 693183928
39639 6 1  64954600622 42368271
39640 18 7  233636928770 333115456
39641 68 47  19944890104 278412245
39642 62 12  594123489072 156327873
39643 62 12  171013279530 77706042
39644 68 95  594352196606 195928785
39645 62 12  350522693344 142280523
39646 62 6  43833762376 144678086
39647 9 15  238013449417 72540889
39648 7 4  44857514524 398655574
39649 62 4  255600999128 53321459
39650 12 4  489778811008 223068405
39651 62 31  124031832251 151671286
39652 62 12  46444974629 89947093
39653 6 2  418509537200 125393061
39654 62 19  284841473645 889965388
39655 0 3  43391856906 24940093
39656 9 15  182968357872 169366011
39657 62 21  82170893738 234852163
39658 24 33  94991547976 651889914
39659 12 11  151781260268 302178828
39660 62 12  472442630782 62725585
39661 46 63  13212721738 550575106
39662 12 4  361610116715 184864442
39663 68 47  463129426943 377598403
39664 12 15  571546472418 37191143
39665 12 15  230771074736 516995619
39666 13 31  601598234256 1554308768
39667 6 3  548425055402 23459836
39668 18 7  308709123595 265477491
39669 6 23  111546996866 60977581
39670 62 9  215818748709 1753749534
39671 6 2  385941689819 406977570
39672 62 15  115172176357 963944689
39673 62 7  492051036288 120877575
39674 7 4  336461756266 355983066
39675 12 15  330224798465 235848311
39676 12 4  298702696692 253223721
39677 62 12  365883961610 175264170
39678 12 28  122379908621 2141265999
39679 12 3  289515300002 36078381
39680 62 12  585004391687 223730095
39681 12 11  538477276770 141608549
39682 62 63  12198464091 1124665339
39683 12 15  277806457401 348528991
39684 6 3  46820868810 50382585
39685 68 47  475531889530 920866976
39686 12 15  534607896930 389173103
39687 62 31  564005516679 210555918
39688 62 79  254989995512 3713323258
39689 12 4  47462245762 297179356
39690 62 47  157607275193 1078739772
39691 9 12  81018395887 156215479
39692 12 7  27512507809 155169131
39693 62 15  230226020228 114304620
39694 12 3  250296924832 106672006
39695 62 15  477657149064 2521204923
39696 6 1  459771260436 66812912
39697 9 10  572427239893 61756064
39698 68 47  254339023887 412631125
39699 6 1  546014879202 39066356
39700 9 12  586840197730 75508990
39701 9 12  101798695570 152623656
39702 6 1  550814418125 31871087
39703 68 47  157574250120 247486694
39704 62 12  220442356327 120264823
39705 6 1  5409710309 40233717
39706 12 15  249015365519 173260914
39707 12 15  59455193238 376653476
39708 12 15  303005047808 357557952
39709 12 0  408901584000 20389606
39710 9 12  181032624929 84376025
39711 31 15  422655506891 387431075
39712 62 31  130571298801 340919213
39713 62 15  264896249250 181341620
39714 62 12  416763516844 287148712
39715 62 31  493204359510 229991623
39716 9 9  530350155814 77247188
39717 31 11  465927579376 304128563
39718 25 20  312312134231 103244607
39719 6 3  506416223423 27810795
39720 68 47  420748627557 110725649
39721 12 15  378604385808 331278441
39722 15 15  162661266005 108020391
39723 22 9  430945352682 1634312517
39724 68 47  537603459352 242157887
39725 6 2  36808483415 36201563
39726 6 15  148458348106 920502493
39727 15 15  508448008437 130421756
39728 68 47  56368214660 172327550
39729 31 12  198506623529 41644663
39730 37 11  527776210814 58486671
39731 0 3  450144959548 21093164
39732 31 4  430945346149 50707189
39733 6 2  360807448930 36098581
39734 62 63  220984539197 823470072
39735 6 0  538953273470 45373517
39736 43 7  19445423239 130543393
39737 31 11  309440732693 47905550
39738 6 1  454531280220 30808968
39739 12 2  598634924976 265805124
39740 6 1  230427435098 38833247
39741 62 9  259765692469 2198650116
39742 12 9  1094665885 311714828
39743 31 3  490741894834 342128838
39744 62 12  317641949843 129409651
39745 68 47  453404265028 69650154
39746 12 15  476936103629 122885524
39747 17 4  269934374867 4623707230
39748 6 2  1244699330 36452536
39749 62 7  356518328602 99889374
39750 6 1  238659101611 576061316
39751 12 1  595389925501 211923647
39752 9 15  223411863071 5155729690
39753 18 5  173342480843 87137208
39754 62 47  262988669133 399849116
39755 6 3  184833622242 35317060
39756 31 4  224713358359 58687422
39757 6 1  507940146581 73807669
39758 31 4  30740218771 43321209
39759 6 1  486865025852 30841367
39760 12 4  124272980937 371230274
39761 62 12  486842292734 194349242
39762 62 4  247802600788 53532581
39763 6 3  80471870755 28885877
39764 62 31  340502740069 240507030
39765 13 15  99697361230 159119764
39766 31 4  27155296021 37576739
39767 12 4  46779696043 337025351
39768 31 15  458429549870 427897084
39769 12 1  398984651565 358384604
39770 31 15  3312116611 29601470
39771 62 63  128660346743 407921920
39772 31 11  87078090200 91505491
39773 62 12  464524699830 164985065
39774 6 2  6837259604 991406228
39775 62 6  86707482067 148849983
39776 43 7  189535561999 160985402
39777 13 4  325254084681 89385632
39778 62 15  379384019500 89472787
39779 6 2  133865797493 205871795
39780 12 11  516004148457 20068337747
39781 68 47  154034473757 243829611
39782 38 4  360763702440 6842095026
39783 24 33  434888153056 1061767039
39784 6 4  423326168155 25675905
39785 12 3  98575883518 206227792
39786 31 15  154897230736 74851180
39787 31 7  165605402900 692385225
39788 68 47  353226950253 541817554
39789 6 1  582211122139 59058393
39790 6 3  524429277749 32575234
39791 6 2  301626369075 382672474
39792 28 15  145352009840 2395144855
39793 13 4  497162797209 68188823
39794 31 2  46322714296 63517585
39795 31 23  510029413539 1784097773
39796 12 3  397475438027 85955035
39797 31 7  9671971041 2945611306
39798 12 3  50126583155 31625028
39799 31 15  123916073966 22600306
39800 62 12  94447220256 175864882
39801 12 15  351005162081 362372143
39802 24 25  603644017924 7807173965
39803 62 31  556890452255 832905623
39804 62 4  612141652 48575650
39805 62 31  500105970353 265629471
39806 31 15  61802596876 29924068
39807 62 6  318063754285 143053145
39808 68 47  414165693244 1045724099
39809 12 7  6950477453 125079397
39810 6 3  462615227942 38508069
39811 6 1  552626758521 109722118
39812 62 12  99492974120 120361548
39813 31 15  101409612941 37053085
39814 31 3  601818151521 325738123
39815 46 63  322325690951 602719612
39816 6 1  476293098029 80988501
39817 24 25  258045882011 2450316604
39818 68 47  444270835044 54888896
39819 62 31  281730993336 1209221368
39820 62 31  559646621054 4631852945
39821 62 12  305163077123 124115264
39822 12 4  177426039141 333293972
39823 62 4  66602725492 49519397
39824 9 15  109172545192 89930575
39825 6 2  559948248091 445479787
39826 6 2  54774837037 60506074
39827 62 7  499370428800 176744587
39828 9 4  245376392105 82882091
39829 21 3  443749823418 334276101
39830 49 6  497672771390 274563360
39831 6 1  287120717654 86112136
39832 62 31  365043378043 207197034
39833 6 1  144878112393 43028440
39834 12 4  267014593462 3804735458
39835 31 4  78955374765 36894374
39836 12 7  179549908852 135704217
39837 31 7  286256383326 22835100763
39838 68 47  107212227483 133236343
39839 31 4  408731071385 41154959
39840 6 2  551041355001 134112284
39841 62 15  506879165830 5386482397
39842 31 11  318334977614 100912851
39843 0 23  256228237950 619248947
39844 13 31  267333083094 960097358
39845 18 7  308285572556 264455994
39846 9 7  286489121775 179588474
39847 6 3  198621064608 39290088
39848 99 31  236748515948 210955517
39849 6 1  364515952021 22702967
39850 31 2  191264599470 78375175
39851 62 11  455103645199 221090370
39852 31 11  503727723557 28579286
39853 31 7  188381953874 109518579
39854 9 4  38891157781 64788581
39855 6 1  132323745053 148601396
39856 12 3  396617500511 32790990
39857 68 47  159134578282 114580456
39858 6 1  61802569616 117682048
39859 9 4  50793215023 633311586
39860 6 2  539482810769 40773475
39861 31 15  107404402260 44689466
39862 6 2  470841069724 31816198
39863 31 11  139221014634 162793906
39864 68 47  461680664613 75333337
39865 6 31  297662751123 36773554
39866 6 1  210029231035 36223013
39867 62 35  548526218440 2784054623
39868 68 47  413301164102 177435737
39869 9 12  180976727595 278415512
39870 62 4  226219725058 45158303
39871 31 11  357919147296 60893947
39872 31 4  558912733029 870864678
39873 12 3  440879754833 288999063
39874 6 3  588025111537 31807976
39875 13 4  98360074282 135639786
39876 12 15  336899985642 311705039
39877 31 3  158537212331 42559812
39878 31 7  96318080176 93360215
39879 31 11  508698467819 43255342
39880 31 4  33760767772 715494524
39881 62 15  488368480629 74355448
39882 62 15  586115015788 74769865
39883 12 11  18084946724 249380958
39884 31 4  221543569893 43202912
39885 18 15  332571787539 1286356345
39886 62 31  466881467201 907160905
39887 12 0  64501218775 24410681
39888 31 7  133289704660 58007322
39889 62 12  555723439386 114353703
39890 12 15  235804336258 423107358
39891 6 1  33686796730 18792439
39892 6 1  552614217562 259395648
39893 6 1  36015003701 22831406
39894 9 15  581639960281 91701814
39895 3 0  289333856884 26099268
39896 6 5  143216163386 1602753266
39897 62 4  237022234512 39055314
39898 62 15  27035217285 84241051
39899 68 47  426493346148 93673571
39900 12 3  220252639057 34075113
39901 6 2  243804409545 151885970
39902 25 93  345488029469 741010596
39903 62 6  5794758031 117555200
39904 6 31  27492709929 32956377
39905 24 25  327347913928 718147053
39906 31 23  27679774682 1430494921
39907 12 1  166162599687 449383658
39908 13 15  236528312680 359913503
39909 46 63  7839802243 667193094
39910 31 11  471442550967 36945654
39911 62 15  371390243818 76967217
39912 68 47  231009323481 367264598
39913 31 3  63373008451 40809837
39914 12 15  424203114647 488514892
39915 6 3  90638297961 63579286
39916 25 3  445313812574 63656010
39917 6 3  584060172808 394135473
39918 18 15  64518540914 709899463
39919 24 25  258492525360 921336833
